   index	                                url_name	                category	         gformat	           start	             due	name	path	module_id	data	chapter_mid
      62	        629219e9c52a4bb6aeb221622a683397	                 problem	            None	2014-02-24 00:30:00	            None		/36bcbc2a9dbd4f4b8546f13c035b2759/bd7e739a7c4744dd8808aef4d80736c7/1/7	BerkeleyX/Stat_2.1x/problem/629219e9c52a4bb6aeb221622a683397	{"weight": 0.000000}	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      63	        2ef5fc9f3609404cbc1afb75c05dc511	                 problem	            None	2014-02-24 00:30:00	            None		/36bcbc2a9dbd4f4b8546f13c035b2759/bd7e739a7c4744dd8808aef4d80736c7/1/8	BerkeleyX/Stat_2.1x/problem/2ef5fc9f3609404cbc1afb75c05dc511	{"weight": 0.000000}	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      64	        43d06aef1dfa4911b6323685a0b1c9f4	              sequential	graded exercises	2050-02-24 00:30:00	2014-03-02 23:00:00	Graded Exercise Set 2	/36bcbc2a9dbd4f4b8546f13c035b2759/43d06aef1dfa4911b6323685a0b1c9f4	BerkeleyX/Stat_2.1x/sequential/43d06aef1dfa4911b6323685a0b1c9f4	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      65	        0035f2152349446dacfaf5513d52c14d	                vertical	graded exercises	2050-02-24 00:30:00	2014-03-02 23:00:00	Exercise Set 2	/36bcbc2a9dbd4f4b8546f13c035b2759/43d06aef1dfa4911b6323685a0b1c9f4/1	BerkeleyX/Stat_2.1x/vertical/0035f2152349446dacfaf5513d52c14d	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      66	        fb54d867733647fa914431084d092c25	                    html	graded exercises	2050-02-24 00:30:00	2013-02-28 23:30:00	Exercise Set 2 Instructions	/36bcbc2a9dbd4f4b8546f13c035b2759/43d06aef1dfa4911b6323685a0b1c9f4/1/1	BerkeleyX/Stat_2.1x/sequential/43d06aef1dfa4911b6323685a0b1c9f4/1	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      67	        8b103d1471284efe92cbbc0a7d8839c3	                    html	graded exercises	2050-02-24 00:30:00	2013-02-28 23:30:00	Problem 1 Instructions	/36bcbc2a9dbd4f4b8546f13c035b2759/43d06aef1dfa4911b6323685a0b1c9f4/1/2	BerkeleyX/Stat_2.1x/sequential/43d06aef1dfa4911b6323685a0b1c9f4/1	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      68	        e26486a4ada5459784957a72a501e737	                 problem	graded exercises	2050-02-24 00:30:00	2014-03-02 23:00:00	Problem 1	/36bcbc2a9dbd4f4b8546f13c035b2759/43d06aef1dfa4911b6323685a0b1c9f4/1/3	BerkeleyX/Stat_2.1x/problem/e26486a4ada5459784957a72a501e737	{"weight": 3.000000}	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      69	        615f6083356e4c7b8fe4aa39b8d75b92	                    html	graded exercises	2050-02-24 00:30:00	2013-02-28 23:30:00	Problem 2 Instructions	/36bcbc2a9dbd4f4b8546f13c035b2759/43d06aef1dfa4911b6323685a0b1c9f4/1/4	BerkeleyX/Stat_2.1x/sequential/43d06aef1dfa4911b6323685a0b1c9f4/1	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      70	        bf9f83ea9f9e4fdea8a0519d74831128	                 problem	graded exercises	2050-02-24 00:30:00	2014-03-02 23:00:00	Problem 2	/36bcbc2a9dbd4f4b8546f13c035b2759/43d06aef1dfa4911b6323685a0b1c9f4/1/5	BerkeleyX/Stat_2.1x/problem/bf9f83ea9f9e4fdea8a0519d74831128	{"weight": 2.000000}	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      71	        c843fc0e97e941ac90afaf7efb56f317	                    html	graded exercises	2050-02-24 00:30:00	2013-02-28 23:30:00	Problem 3 Instructions	/36bcbc2a9dbd4f4b8546f13c035b2759/43d06aef1dfa4911b6323685a0b1c9f4/1/6	BerkeleyX/Stat_2.1x/sequential/43d06aef1dfa4911b6323685a0b1c9f4/1	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      72	        606ec6e71b48448fa6369fd12d1db2ef	                 problem	graded exercises	2050-02-24 00:30:00	2014-03-02 23:00:00	Problem 3	/36bcbc2a9dbd4f4b8546f13c035b2759/43d06aef1dfa4911b6323685a0b1c9f4/1/7	BerkeleyX/Stat_2.1x/problem/606ec6e71b48448fa6369fd12d1db2ef	{"weight": 2.000000}	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      73	        66e5831aba1141d9ad5d7ceb5e197c39	                    html	graded exercises	2050-02-24 00:30:00	2013-02-28 23:30:00	Problem 4 Instructions	/36bcbc2a9dbd4f4b8546f13c035b2759/43d06aef1dfa4911b6323685a0b1c9f4/1/8	BerkeleyX/Stat_2.1x/sequential/43d06aef1dfa4911b6323685a0b1c9f4/1	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      74	        1be89c817b024500b20b75e6f22c7418	                 problem	graded exercises	2050-02-24 00:30:00	2014-03-02 23:00:00	Problem 4	/36bcbc2a9dbd4f4b8546f13c035b2759/43d06aef1dfa4911b6323685a0b1c9f4/1/9	BerkeleyX/Stat_2.1x/problem/1be89c817b024500b20b75e6f22c7418	{"weight": 3.000000}	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      75	        caa0b705134648be9e54146a3ba9fa60	                    html	graded exercises	2050-02-24 00:30:00	2013-02-28 23:30:00	Problem 5 Instructions	/36bcbc2a9dbd4f4b8546f13c035b2759/43d06aef1dfa4911b6323685a0b1c9f4/1/10	BerkeleyX/Stat_2.1x/sequential/43d06aef1dfa4911b6323685a0b1c9f4/1	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      76	        a113b57c212d4145ac80556b56e4a5ed	                 problem	graded exercises	2050-02-24 00:30:00	2014-03-02 23:00:00	Problem 5	/36bcbc2a9dbd4f4b8546f13c035b2759/43d06aef1dfa4911b6323685a0b1c9f4/1/11	BerkeleyX/Stat_2.1x/problem/a113b57c212d4145ac80556b56e4a5ed	{"weight": 5.000000}	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      77	        b0aea745b5634012978f33c0ab29fefd	                    html	graded exercises	2050-02-24 00:30:00	2013-02-28 23:30:00	Problem 6 Instructions	/36bcbc2a9dbd4f4b8546f13c035b2759/43d06aef1dfa4911b6323685a0b1c9f4/1/12	BerkeleyX/Stat_2.1x/sequential/43d06aef1dfa4911b6323685a0b1c9f4/1	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      78	        511f2a01f43948cba94ffb8d93a103e2	                 problem	graded exercises	2050-02-24 00:30:00	2014-03-02 23:00:00	Problem 6	/36bcbc2a9dbd4f4b8546f13c035b2759/43d06aef1dfa4911b6323685a0b1c9f4/1/13	BerkeleyX/Stat_2.1x/problem/511f2a01f43948cba94ffb8d93a103e2	{"weight": 2.000000}	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      79	        f6e6f7283fb64b78bd1ffb47de0184a0	                    html	graded exercises	2050-02-24 00:30:00	2013-02-28 23:30:00	Problem 7 Instructions	/36bcbc2a9dbd4f4b8546f13c035b2759/43d06aef1dfa4911b6323685a0b1c9f4/1/14	BerkeleyX/Stat_2.1x/sequential/43d06aef1dfa4911b6323685a0b1c9f4/1	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      80	        851e05192623483c812cf160abdc8ddd	                 problem	graded exercises	2050-02-24 00:30:00	2014-03-02 23:00:00	Problem 7	/36bcbc2a9dbd4f4b8546f13c035b2759/43d06aef1dfa4911b6323685a0b1c9f4/1/15	BerkeleyX/Stat_2.1x/problem/851e05192623483c812cf160abdc8ddd	{"weight": 3.000000}	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      81	        3dbc206731424bb9aaa8ada47fb8a274	              sequential	            None	2014-02-24 00:30:00	            None	Section 2b: The Histogram (Lec 2.4 - 2.5)	/36bcbc2a9dbd4f4b8546f13c035b2759/3dbc206731424bb9aaa8ada47fb8a274	BerkeleyX/Stat_2.1x/sequential/3dbc206731424bb9aaa8ada47fb8a274	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      82	        bf81454bc1a542ddadaf06dd01a58971	                vertical	            None	2014-02-24 00:30:00	            None	Lec 2.4. Percentiles: estimating from a histogram	/36bcbc2a9dbd4f4b8546f13c035b2759/3dbc206731424bb9aaa8ada47fb8a274/1	BerkeleyX/Stat_2.1x/vertical/bf81454bc1a542ddadaf06dd01a58971	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      83	        d9aab03169b340778a9e98ff9e55b4c9	                   video	            None	2014-02-24 00:30:00	            None	Percentiles: estimating from a histogram	/36bcbc2a9dbd4f4b8546f13c035b2759/3dbc206731424bb9aaa8ada47fb8a274/1/1	BerkeleyX/Stat_2.1x/video/d9aab03169b340778a9e98ff9e55b4c9	{"ytid": "0.75:P6SAwGUP87c,1.00:cGb1qFnZKIE,1.25:wkzMVhwNCwg,1.50:oqvkQqqtLHg"}	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      84	        af56747bd9c64d3fbf89e753f1ce02d8	                    html	            None	2014-02-24 00:30:00	            None	Lecture 2.4 Slides	/36bcbc2a9dbd4f4b8546f13c035b2759/3dbc206731424bb9aaa8ada47fb8a274/1/2	BerkeleyX/Stat_2.1x/sequential/3dbc206731424bb9aaa8ada47fb8a274/1	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      85	        9d602f4000c14bd6bd44e269a439dbf4	                vertical	            None	2014-02-24 00:30:00	            None	Lec 2.5. Percentiles: more carefully, from the data	/36bcbc2a9dbd4f4b8546f13c035b2759/3dbc206731424bb9aaa8ada47fb8a274/2	BerkeleyX/Stat_2.1x/vertical/9d602f4000c14bd6bd44e269a439dbf4	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      86	        4b89b521ed304d7493940f1bf756f8b7	                   video	            None	2014-02-24 00:30:00	            None	Percentiles: more carefully, from the data	/36bcbc2a9dbd4f4b8546f13c035b2759/3dbc206731424bb9aaa8ada47fb8a274/2/1	BerkeleyX/Stat_2.1x/video/4b89b521ed304d7493940f1bf756f8b7	{"ytid": "0.75:pM2sm43Sns8,1.00:_HUCsh5FyP8,1.25:qQiWZW4I2go,1.50:GsO7P1tK_a4"}	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      87	        dba4acf08117460285b6a787c5af7016	                    html	            None	2014-02-24 00:30:00	            None	Lecture 2.5 Slides	/36bcbc2a9dbd4f4b8546f13c035b2759/3dbc206731424bb9aaa8ada47fb8a274/2/2	BerkeleyX/Stat_2.1x/sequential/3dbc206731424bb9aaa8ada47fb8a274/2	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      88	        29ed978073c44a7492638e51aa86869b	              sequential	            None	2014-02-24 00:30:00	            None	Reading and Practice for Graded Exercise Set 3	/36bcbc2a9dbd4f4b8546f13c035b2759/29ed978073c44a7492638e51aa86869b	BerkeleyX/Stat_2.1x/sequential/29ed978073c44a7492638e51aa86869b	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      89	        5f8c4a8a10fd4233b416994e0743b544	                vertical	            None	2014-02-24 00:30:00	            None	Reading and practice for Exercise Set 3	/36bcbc2a9dbd4f4b8546f13c035b2759/29ed978073c44a7492638e51aa86869b/1	BerkeleyX/Stat_2.1x/vertical/5f8c4a8a10fd4233b416994e0743b544	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      90	        930c6d3c9e854b14abd6904550ef94c2	                    html	            None	2014-02-24 00:30:00	            None	Reading and Practice for Exercise Set 3	/36bcbc2a9dbd4f4b8546f13c035b2759/29ed978073c44a7492638e51aa86869b/1/1	BerkeleyX/Stat_2.1x/sequential/29ed978073c44a7492638e51aa86869b/1	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      91	        2510e414b2254a6b9b8e4c907c4fc93b	                 problem	            None	2014-02-24 00:30:00	            None		/36bcbc2a9dbd4f4b8546f13c035b2759/29ed978073c44a7492638e51aa86869b/1/2	BerkeleyX/Stat_2.1x/problem/2510e414b2254a6b9b8e4c907c4fc93b	{"weight": 0.000000}	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      92	        ab19a01ae37a45b88cb1ddbcf96b9119	                 problem	            None	2014-02-24 00:30:00	            None		/36bcbc2a9dbd4f4b8546f13c035b2759/29ed978073c44a7492638e51aa86869b/1/3	BerkeleyX/Stat_2.1x/problem/ab19a01ae37a45b88cb1ddbcf96b9119	{"weight": 0.000000}	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      93	        6912866ae47d47b7a579cf1d2c083d53	                    html	            None	2014-02-24 00:30:00	            None	  	/36bcbc2a9dbd4f4b8546f13c035b2759/29ed978073c44a7492638e51aa86869b/1/4	BerkeleyX/Stat_2.1x/sequential/29ed978073c44a7492638e51aa86869b/1	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      94	        ce111cb344ed4aaab558298874b2f22d	              sequential	graded exercises	2050-02-24 00:30:00	2014-03-02 23:00:00	Graded Exercise Set 3	/36bcbc2a9dbd4f4b8546f13c035b2759/ce111cb344ed4aaab558298874b2f22d	BerkeleyX/Stat_2.1x/sequential/ce111cb344ed4aaab558298874b2f22d	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      95	        6521dfd3bc854d31a6bb6a4eb0954d04	                vertical	graded exercises	2050-02-24 00:30:00	2014-03-02 23:00:00	Exercise Set 3	/36bcbc2a9dbd4f4b8546f13c035b2759/ce111cb344ed4aaab558298874b2f22d/1	BerkeleyX/Stat_2.1x/vertical/6521dfd3bc854d31a6bb6a4eb0954d04	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      96	        20acb4c872fc4b80b8543d3cc65f333c	                    html	graded exercises	2050-02-24 00:30:00	2013-02-28 23:30:00	Exercise Set 3	/36bcbc2a9dbd4f4b8546f13c035b2759/ce111cb344ed4aaab558298874b2f22d/1/1	BerkeleyX/Stat_2.1x/sequential/ce111cb344ed4aaab558298874b2f22d/1	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      97	        c0f6c61008dd4a75a8f5fe638c3a5473	                    html	graded exercises	2050-02-24 00:30:00	2013-02-28 23:30:00	Problem 1 Instructions	/36bcbc2a9dbd4f4b8546f13c035b2759/ce111cb344ed4aaab558298874b2f22d/1/2	BerkeleyX/Stat_2.1x/sequential/ce111cb344ed4aaab558298874b2f22d/1	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      98	        8b1babfbb0ee42fc825f11782a690c54	                 problem	graded exercises	2050-02-24 00:30:00	2014-03-02 23:00:00	Problem 1	/36bcbc2a9dbd4f4b8546f13c035b2759/ce111cb344ed4aaab558298874b2f22d/1/3	BerkeleyX/Stat_2.1x/problem/8b1babfbb0ee42fc825f11782a690c54	{"weight": 6.000000}	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
      99	        a31ba802a3e54f07b87dff20d82687b4	                    html	graded exercises	2050-02-24 00:30:00	2013-02-28 23:30:00	Problem 2	/36bcbc2a9dbd4f4b8546f13c035b2759/ce111cb344ed4aaab558298874b2f22d/1/4	BerkeleyX/Stat_2.1x/sequential/ce111cb344ed4aaab558298874b2f22d/1	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
     100	        ea6df1475aa140b6a3dcc447de57bf8c	                 problem	graded exercises	2050-02-24 00:30:00	2014-03-02 23:00:00		/36bcbc2a9dbd4f4b8546f13c035b2759/ce111cb344ed4aaab558298874b2f22d/1/5	BerkeleyX/Stat_2.1x/problem/ea6df1475aa140b6a3dcc447de57bf8c	{"weight": 6.000000}	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
     101	        915cab27171f45cc9a97bb7f7e38f5fa	                    html	graded exercises	2050-02-24 00:30:00	2013-02-28 23:30:00	Problem 3	/36bcbc2a9dbd4f4b8546f13c035b2759/ce111cb344ed4aaab558298874b2f22d/1/6	BerkeleyX/Stat_2.1x/sequential/ce111cb344ed4aaab558298874b2f22d/1	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
     102	        afa806092841427188eb4ce6156dc873	                 problem	graded exercises	2050-02-24 00:30:00	2014-03-02 23:00:00		/36bcbc2a9dbd4f4b8546f13c035b2759/ce111cb344ed4aaab558298874b2f22d/1/7	BerkeleyX/Stat_2.1x/problem/afa806092841427188eb4ce6156dc873	{"weight": 4.000000}	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
     103	        8d638dba3b0847468637d9f9e791e6d3	                    html	graded exercises	2050-02-24 00:30:00	2013-02-28 23:30:00		/36bcbc2a9dbd4f4b8546f13c035b2759/ce111cb344ed4aaab558298874b2f22d/1/8	BerkeleyX/Stat_2.1x/sequential/ce111cb344ed4aaab558298874b2f22d/1	None	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
     104	        123067805d4548b6b2a352100dbfa85f	                 problem	graded exercises	2050-02-24 00:30:00	2014-03-02 23:00:00		/36bcbc2a9dbd4f4b8546f13c035b2759/ce111cb344ed4aaab558298874b2f22d/1/9	BerkeleyX/Stat_2.1x/problem/123067805d4548b6b2a352100dbfa85f	{"weight": 4.000000}	BerkeleyX/Stat_2.1x/chapter/36bcbc2a9dbd4f4b8546f13c035b2759
     105	        d4ff35dabfe64ed5b1f1807eb0292c73	                 chapter	            None	2014-02-24 00:30:00	            None	Week 2: Mar 3 - Mar 9	/d4ff35dabfe64ed5b1f1807eb0292c73	BerkeleyX/Stat_2.1x/chapter/d4ff35dabfe64ed5b1f1807eb0292c73	None	None
     106	        bd343b7dcb2c4817bd1992b0cef66ff4	              sequential	            None	2014-02-24 00:30:00	            None	Section 3a: Measures of Location (Lec 3.1 - 3.3)	/d4ff35dabfe64ed5b1f1807eb0292c73/bd343b7dcb2c4817bd1992b0cef66ff4	BerkeleyX/Stat_2.1x/sequential/bd343b7dcb2c4817bd1992b0cef66ff4	None	BerkeleyX/Stat_2.1x/chapter/d4ff35dabfe64ed5b1f1807eb0292c73
     107	        db9c3bea74a3495d9f8db9af81a72b49	                vertical	            None	2014-02-24 00:30:00	            None	Lecture 3 Introduction	/d4ff35dabfe64ed5b1f1807eb0292c73/bd343b7dcb2c4817bd1992b0cef66ff4/1	BerkeleyX/Stat_2.1x/vertical/db9c3bea74a3495d9f8db9af81a72b49	None	BerkeleyX/Stat_2.1x/chapter/d4ff35dabfe64ed5b1f1807eb0292c73
     108	        274119ca8ec54fbd8049f64a3f5a07b6	                   video	            None	2014-02-24 00:30:00	            None	Lecture 3 Introduction	/d4ff35dabfe64ed5b1f1807eb0292c73/bd343b7dcb2c4817bd1992b0cef66ff4/1/1	BerkeleyX/Stat_2.1x/video/274119ca8ec54fbd8049f64a3f5a07b6	{"ytid": "0.75:0brZAUdkH3s,1.00:qmmXIbqsfto,1.25:sIWkdJSPz9I,1.50:yLiD1O8EX7o"}	BerkeleyX/Stat_2.1x/chapter/d4ff35dabfe64ed5b1f1807eb0292c73
     109	        17e263ea23764d4681eef5e63d6dd713	                vertical	            None	2014-02-24 00:30:00	            None	Lec 3.1: The median and the mode	/d4ff35dabfe64ed5b1f1807eb0292c73/bd343b7dcb2c4817bd1992b0cef66ff4/2	BerkeleyX/Stat_2.1x/vertical/17e263ea23764d4681eef5e63d6dd713	None	BerkeleyX/Stat_2.1x/chapter/d4ff35dabfe64ed5b1f1807eb0292c73
     110	        77e55205d32241b79808d293de3d341c	                   video	            None	2014-02-24 00:30:00	            None	Lecture 3.1	/d4ff35dabfe64ed5b1f1807eb0292c73/bd343b7dcb2c4817bd1992b0cef66ff4/2/1	BerkeleyX/Stat_2.1x/video/77e55205d32241b79808d293de3d341c	{"ytid": "0.75:AXxvswS91Ec,1.00:ArSp6lB7HYY,1.25:xG3LsAnJwH8,1.50:xvcP7FNKuko"}	BerkeleyX/Stat_2.1x/chapter/d4ff35dabfe64ed5b1f1807eb0292c73
     111	        50424b62ee584052b7aa554525cb38a3	                    html	            None	2014-02-24 00:30:00	            None	Lecture 3.1 Slides	/d4ff35dabfe64ed5b1f1807eb0292c73/bd343b7dcb2c4817bd1992b0cef66ff4/2/2	BerkeleyX/Stat_2.1x/sequential/bd343b7dcb2c4817bd1992b0cef66ff4/2	None	BerkeleyX/Stat_2.1x/chapter/d4ff35dabfe64ed5b1f1807eb0292c73
     112	        daedd0702c95412d9e325e4f09d5d4ff	                vertical	            None	2014-02-24 00:30:00	            None	Lec 3.2: The average: calculation and basic properties	/d4ff35dabfe64ed5b1f1807eb0292c73/bd343b7dcb2c4817bd1992b0cef66ff4/3	BerkeleyX/Stat_2.1x/vertical/daedd0702c95412d9e325e4f09d5d4ff	None	BerkeleyX/Stat_2.1x/chapter/d4ff35dabfe64ed5b1f1807eb0292c73
     113	        7146f5cc9978480887ab1ecdc0dc95a0	                   video	            None	2014-02-24 00:30:00	            None	Lecture 3.2	/d4ff35dabfe64ed5b1f1807eb0292c73/bd343b7dcb2c4817bd1992b0cef66ff4/3/1	BerkeleyX/Stat_2.1x/video/7146f5cc9978480887ab1ecdc0dc95a0	{"ytid": "0.75:UGq9q585Ssc,1.00:JsMeh4oTams,1.25:4qWQauPclyw,1.50:3tZTvNN8YmU"}	BerkeleyX/Stat_2.1x/chapter/d4ff35dabfe64ed5b1f1807eb0292c73
     114	        f08a6910242844889659151c1080c6ef	                    html	            None	2014-02-24 00:30:00	            None	Lecture 3.2 Slides	/d4ff35dabfe64ed5b1f1807eb0292c73/bd343b7dcb2c4817bd1992b0cef66ff4/3/2	BerkeleyX/Stat_2.1x/sequential/bd343b7dcb2c4817bd1992b0cef66ff4/3	None	BerkeleyX/Stat_2.1x/chapter/d4ff35dabfe64ed5b1f1807eb0292c73
     115	        db691f2e5b1b403b9d69eddb77116541	                vertical	            None	2014-02-24 00:30:00	            None	Lec 3.3: Comparing and combining averages	/d4ff35dabfe64ed5b1f1807eb0292c73/bd343b7dcb2c4817bd1992b0cef66ff4/4	BerkeleyX/Stat_2.1x/vertical/db691f2e5b1b403b9d69eddb77116541	None	BerkeleyX/Stat_2.1x/chapter/d4ff35dabfe64ed5b1f1807eb0292c73
     116	        58424ad2f75048798b4480aa699cc215	                   video	            None	2014-02-24 00:30:00	            None	Lecture 3.3	/d4ff35dabfe64ed5b1f1807eb0292c73/bd343b7dcb2c4817bd1992b0cef66ff4/4/1	BerkeleyX/Stat_2.1x/video/58424ad2f75048798b4480aa699cc215	{"ytid": "0.75:WpqsRkYgJqg,1.00:iOOYGgLADj8,1.25:Hze-WP7LsXQ,1.50:uxCeYMPGPZ4"}	BerkeleyX/Stat_2.1x/chapter/d4ff35dabfe64ed5b1f1807eb0292c73
     117	        e1d0ae9946d24820b9246bf8680ffd84	                    html	            None	2014-02-24 00:30:00	            None	Lecture 3.3 Slides	/d4ff35dabfe64ed5b1f1807eb0292c73/bd343b7dcb2c4817bd1992b0cef66ff4/4/2	BerkeleyX/Stat_2.1x/sequential/bd343b7dcb2c4817bd1992b0cef66ff4/4	None	BerkeleyX/Stat_2.1x/chapter/d4ff35dabfe64ed5b1f1807eb0292c73
     118	        d0b61b771f704efe9f1aab3ba9115369	              sequential	            None	2014-02-24 00:30:00	            None	Reading and Practice for Graded Exercise Set 4	/d4ff35dabfe64ed5b1f1807eb0292c73/d0b61b771f704efe9f1aab3ba9115369	BerkeleyX/Stat_2.1x/sequential/d0b61b771f704efe9f1aab3ba9115369	None	BerkeleyX/Stat_2.1x/chapter/d4ff35dabfe64ed5b1f1807eb0292c73
     119	        8d297577404d43d098ca498391483370	                vertical	            None	2014-02-24 00:30:00	            None	Reading and Practice for Graded Exercise Set 4	/d4ff35dabfe64ed5b1f1807eb0292c73/d0b61b771f704efe9f1aab3ba9115369/1	BerkeleyX/Stat_2.1x/vertical/8d297577404d43d098ca498391483370	None	BerkeleyX/Stat_2.1x/chapter/d4ff35dabfe64ed5b1f1807eb0292c73
     120	        c2359a2f9741469ab6d19f2a1b74c4de	                    html	            None	2014-02-24 00:30:00	            None	Reading and Practice for Graded Exercise Set 4	/d4ff35dabfe64ed5b1f1807eb0292c73/d0b61b771f704efe9f1aab3ba9115369/1/1	BerkeleyX/Stat_2.1x/sequential/d0b61b771f704efe9f1aab3ba9115369/1	None	BerkeleyX/Stat_2.1x/chapter/d4ff35dabfe64ed5b1f1807eb0292c73
     121	        a785c390a3094cf5a25145743a8c1f2c	                    html	            None	2014-02-24 00:30:00	            None	  	/d4ff35dabfe64ed5b1f1807eb0292c73/d0b61b771f704efe9f1aab3ba9115369/1/2	BerkeleyX/Stat_2.1x/sequential/d0b61b771f704efe9f1aab3ba9115369/1	None	BerkeleyX/Stat_2.1x/chapter/d4ff35dabfe64ed5b1f1807eb0292c73
     122	        656caf0407e64a418118d9c0d2689ba7	                    html	            None	2014-02-24 00:30:00	            None	How to enter your answers	/d4ff35dabfe64ed5b1f1807eb0292c73/d0b61b771f704efe9f1aab3ba9115369/1/3	BerkeleyX/Stat_2.1x/sequential/d0b61b771f704efe9f1aab3ba9115369/1	None	BerkeleyX/Stat_2.1x/chapter/d4ff35dabfe64ed5b1f1807eb0292c73
     123	        9f2d0835735a4578ac1de316a3a320cf	                 problem	            None	2014-02-24 00:30:00	            None	Problem 1	/d4ff35dabfe64ed5b1f1807eb0292c73/d0b61b771f704efe9f1aab3ba9115369/1/4	BerkeleyX/Stat_2.1x/problem/9f2d0835735a4578ac1de316a3a320cf	{"weight": 0.000000}	BerkeleyX/Stat_2.1x/chapter/d4ff35dabfe64ed5b1f1807eb0292c73
     124	        3e2c408de3144c5fa5f6e9eb33fd2ca4	                 problem	            None	2014-02-24 00:30:00	            None	Problem 2	/d4ff35dabfe64ed5b1f1807eb0292c73/d0b61b771f704efe9f1aab3ba9115369/1/5	BerkeleyX/Stat_2.1x/problem/3e2c408de3144c5fa5f6e9eb33fd2ca4	{"weight": 0.000000}	BerkeleyX/Stat_2.1x/chapter/d4ff35dabfe64ed5b1f1807eb0292c73
     125	        df96c9282bbc4ad19dff4806b9b4cac6	                 problem	            None	2014-02-24 00:30:00	            None	Problem 3	/d4ff35dabfe64ed5b1f1807eb0292c73/d0b61b771f704efe9f1aab3ba9115369/1/6	BerkeleyX/Stat_2.1x/problem/df96c9282bbc4ad19dff4806b9b4cac6	{"weight": 0.000000}	BerkeleyX/Stat_2.1x/chapter/d4ff35dabfe64ed5b1f1807eb0292c73
